client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
cno_350	cno_cno_cwl_Glove.mp3	aliyè:su:lo	2	0				chr
walc-1_914	walc-1_mp3_1107-Chapter_8_8.5_8.5.6-000000000.mp3	Dalígwa	2	0				chr
michael-conrad_24	michael-conrad_mp3_0027-050-joi-000000.mp3	joɂi.	2	0				chr
wwacc_45	wwacc_mp3_0053-WWConvoCherokee-04-000070075.mp3	dayv́hvsgisgo nasgwu Jalagi gawóniha?	2	0				chr
see-say-write_448	see-say-write_mp3_0940-Lessons61_to_70-000386785.mp3	Nō. Gwē. V̄. Hō. Lē. Jē. Gū. Gwō. Hlv̄. Sv̄.	2	0				chr
walc-1_247	walc-1_mp3_0266-Chapter_4_4.1_4.1.35-000000135.mp3	nélsgǒ:hi	2	0				chr
cno_671	cno_cno_cwl_Starts.mp3	à:hnigî:sdi	2	0				chr
walc-1_915	walc-1_mp3_1109-Chapter_8_8.5_8.5.8-000000000.mp3	Sv̀:gi	2	0				chr
durbin-feeling-tones_67	durbin-feeling-tones_mp3_0105-df-tones_enhanced-290465.mp3	À:da:náɂnv̋:ɂi	2	0				chr
michael-conrad_52	michael-conrad_mp3_0057-060-joi-nuna-000000.mp3	Joɂi nǔ:na.	2	0				chr
walc-1_664	walc-1_mp3_0800-Chapter_7_7.1_7.1_Arrive_Present-000004555.mp3	Gaɂluhga	2	0				chr
walc-1_621	walc-1_mp3_0745-Chapter_6_6.7_6.7.14-000000000.mp3	Ni!	2	0				chr
walc-1_620	walc-1_mp3_0744-Chapter_6_6.7_6.7.13-000000000.mp3	Hna!	2	0				chr
cno_539	cno_cno_cwl_Parted.mp3	dù:nagale:nv:hv̌	2	0				chr
see-say-write_328	see-say-write_mp3_0616-Lessons41_to_50-000020805.mp3	Nű:la, hadanàwsda.	2	0				chr
see-say-write_184	see-say-write_mp3_0319-Lessons11_to_20-000360455.mp3	S. Dī.	2	0				chr
walc-1_601	walc-1_mp3_0724-Chapter_6_6.6_6.6.22-000000000.mp3	Ga:ge̋:daju,	2	0				chr
cno_749	cno_cno_cwl_Wept.mp3	ù:dlo:hyílv̌	2	0				chr
walc-1_864	walc-1_mp3_1046-Chapter_8_8.4_8.4.16-000000000.mp3	Adǐ:tasdi	2	0				chr
walc-1_83	walc-1_mp3_0096-Chapter_2_2.4_2.4.3-000002775.mp3	À:nigo:lǐ:yê:sgó:ɂi	2	0				chr
walc-1_579	walc-1_mp3_0699-Chapter_6_6.5_6.5.4-000000000.mp3	ǎ:sé:sgíni	2	0				chr
wwacc_79	wwacc_mp3_0117-WWConvoCherokee-07-000091085.mp3	Dè:jiyó:si:sgé:sdi, i:jalsdà:yv:hv̀:gagwu.	2	0				chr
see-say-write_197	see-say-write_mp3_0339-Lessons21_to_30-000017415.mp3	Gi:hli	2	0				chr
cno_123	cno_cno_cwl_Bridge.mp3	à:svhdlv̋:ɂi	2	0				chr
durbin-feeling-tones_65	durbin-feeling-tones_mp3_0102-df-tones_enhanced-283095.mp3	Gù:gu	2	0				chr
see-say-write_410	see-say-write_mp3_0854-Lessons61_to_70-000084955.mp3	go:hwě:lí:ɂa.	2	0				chr
cno_406	cno_cno_cwl_Huckleberry.mp3	kuwa:ya	2	0				chr
walc-1_485	walc-1_mp3_0550-Chapter_5_5.7_5.7.13-000000835.mp3	à:ksgwo:hli̋ à:gwe:hisdâ:neha	2	0				chr
walc-1_186	walc-1_mp3_0203-Chapter_3_3.4_3.4.7-000000245.mp3	Gadò?	2	0				chr
walc-1_226	walc-1_mp3_0245-Chapter_4_4.1_4.1.15-000000275.mp3	sgiga:ɂdu	2	0				chr
cno_497	cno_cno_cwl_Mosquito.mp3	do:sa	2	0				chr
walc-1_956	walc-1_mp3_1157-Chapter_8_8.6_8.6_Have_Neutral_Future-000000000.mp3	À:gihé:sdi. Jahé:sdi. Ù:hé:sdi. Ù:nihé:sdi.	2	0				chr
cno_342	cno_cno_cwl_Garbage.mp3	uyo	2	0				chr
walc-1_435	walc-1_mp3_0484-Chapter_5_5.4_5.4_Put_on_Pants_Future-000000445.mp3	Dagasu:lâ:ni	2	0				chr
cno_299	cno_cno_cwl_Meager.mp3	ga:yo:hli	2	0				chr
see-say-write_420	see-say-write_mp3_0881-Lessons61_to_70-000172615.mp3	Ijéɂiyű:sdi	2	0				chr
cno_681	cno_cno_cwl_Strange.mp3	ase̋:gi	2	0				chr
wwacc_127	wwacc_mp3_0176-WWConvoCherokee-10-000079795.mp3	ka	2	0				chr
see-say-write_8	see-say-write_mp3_0022-Lessons01_to_10-000054255.mp3	Sǔ:dáli.	2	0				chr
walc-1_617	walc-1_mp3_0741-Chapter_6_6.7_6.7.10-000000000.mp3	Dó:ka? Doha?	2	0				chr
cno_220	cno_cno_cwl_Refuse.mp3	à:da:hyâ:sdi	2	0				chr
see-say-write_270	see-say-write_mp3_0490-Lessons31_to_40-000063795.mp3	Gē.	2	0				chr
michael-conrad2_45	michael-conrad2_mp3_0047-02-ced-flat-short-249265.mp3	Kanikwsa. Kanikwsa. Uska. Akwsdo.	2	0				chr
cno_449	cno_cno_cwl_Left.mp3	aksgani	2	0				chr
wwacc_95	wwacc_mp3_0137-WWConvoCherokee-08-000108185.mp3	hwě:dô:lv̌:hv?	2	0				chr
cno_84	cno_cno_cwl_Bile.mp3	dalo:ni	2	0				chr
walc-1_736	walc-1_mp3_0872-Chapter_7_7.4_7.4.8-000000000.mp3	Idí:dla	2	0				chr
cno_622	cno_cno_cwl_Worries.mp3	u:danhtehdi	2	0				chr
cno_266	cno_cno_cwl_Sons.mp3	juwě:ji	2	0				chr
walc-1_219	walc-1_mp3_0238-Chapter_3_3.6_3.6.9-000000000.mp3	Gawó:ni:sgí Sà:gwű: Dlaygó:ɂi.	2	0				chr
cno_290	cno_cno_cwl_Farmers.mp3	di:ni:lo:gi̋:sgi	2	0				chr
cno_757	cno_cno_cwl_Wolf.mp3	wahya	2	0				chr
walc-1_474	walc-1_mp3_0528-Chapter_5_5.5_5.5.7-000000000.mp3	Gá:ye:saɂdv̋	2	0				chr
cno_416	cno_cno_cwl_Interest.mp3	ù:hnehgwó:jv̌	2	0				chr
cno_472	cno_cno_cwl_Martin.mp3	dlù:dlu	2	0				chr
durbin-feeling-tones_3	durbin-feeling-tones_mp3_0009-df-tones_enhanced-027045.mp3	A̋ɂda	2	0				chr
michael-conrad_53	michael-conrad_mp3_0058-060-joi-nvya-000000.mp3	Joɂi nv̀:ya.	2	0				chr
walc-1_670	walc-1_mp3_0806-Chapter_7_7.1_7.1_Be_At_Future-000000585.mp3	Dagě:dô:li	2	0				chr
wwacc_57	wwacc_mp3_0067-WWConvoCherokee-05-000034445.mp3	diga:dú:hv̋ ine:na.	2	0				chr
walc-1_172	walc-1_mp3_0189-Chapter_3_3.4_3.4.14-000000000.mp3	Gá:gō sdà:hlino:hé:ha?	2	0				chr
see-say-write_31	see-say-write_mp3_0062-Lessons01_to_10-000138365.mp3	Salǒ:li.	2	0				chr
see-say-write_86	see-say-write_mp3_0149-Lessons01_to_10-000313465.mp3	Lī.	2	0				chr
walc-1_920	walc-1_mp3_1114-Chapter_8_8.6_8.6.10-000003145.mp3	à:ginehvsi.	2	0				chr
wwacc_132	wwacc_mp3_0181-WWConvoCherokee-10-000108475.mp3	widilúhjv̌:ɂi gáɂnakti̋:ɂi wisdiyv́hlv:ha,	2	0				chr
see-say-write_92	see-say-write_mp3_0155-Lessons01_to_10-000320195.mp3	Gī.	2	0				chr
cno_278	cno_cno_cwl_Important.mp3	ulsge̋:dv	2	0				chr
walc-1_628	walc-1_mp3_0752-Chapter_6_6.7_6.7.19-000001655.mp3	Kǎ:hwi À:wadu:líha.	2	0				chr
see-say-write_35	see-say-write_mp3_0070-Lessons01_to_10-000156945.mp3	Sū.	2	0				chr
walc-1_59	walc-1_mp3_0072-Chapter_2_2.2_2.2.5-000002385.mp3	Hadǐ:tā	2	0				chr
walc-1_433	walc-1_mp3_0482-Chapter_5_5.4_5.4_Put_on_Clothes_Present-000008405.mp3	Dedá:hnawó:ɂa	2	0				chr
cno_18	cno_cno_cwl_Almanac.mp3	nvdodisesdi	2	0				chr
cno_614	cno_cno_cwl_Scar.mp3	une:lv:sv	2	0				chr
cno_644	cno_cno_cwl_Sixty.mp3	su:da:hlsgo:hi	2	0				chr
see-say-write_383	see-say-write_mp3_0790-Lessons51_to_60-000239875.mp3	Sohi aninv:hi̋:da dinute:suga.	2	0				chr
see-say-write_168	see-say-write_mp3_0289-Lessons11_to_20-000290955.mp3	Ō.	2	0				chr
see-say-write_473	see-say-write_mp3_1008-Lessons71_to_84-000186025.mp3	Yī. Lv̄. Jv̄. Dlū. Gwū. Hlv̄.	2	0				chr
see-say-write_357	see-say-write_mp3_0691-Lessons41_to_50-000227775.mp3	Hisgi aye̋:hli à:hlíɂili.	2	0				chr
walc-1_429	walc-1_mp3_0473-Chapter_5_5.4_5.4.9-000000345.mp3	À:sano	2	0				chr
see-say-write_281	see-say-write_mp3_0521-Lessons31_to_40-000154525.mp3	Ǔ:gáma à:gwadu:lí.	2	0				chr
walc-1_178	walc-1_mp3_0195-Chapter_3_3.4_3.4.2-000000665.mp3	Nihina:hv́?	2	0				chr
michael-conrad_64	michael-conrad_mp3_0117-070-ahni-000000.mp3	áhni.	2	0				chr
see-say-write_91	see-say-write_mp3_0154-Lessons01_to_10-000318925.mp3	Nā.	2	0				chr
walc-1_861	walc-1_mp3_1043-Chapter_8_8.4_8.4.13-000000475.mp3	Gadō u:sdi hv:hnisdíha?	2	0				chr
see-say-write_121	see-say-write_mp3_0215-Lessons11_to_20-000129215.mp3	Dī.	2	0				chr
see-say-write_198	see-say-write_mp3_0340-Lessons21_to_30-000018635.mp3	dù:niyó:siha.	2	0				chr
walc-1_35	walc-1_mp3_0043-Chapter_1_1.2_Set_B_08_All_of_us_are_hungry-000000000.mp3	Dè:giyó:siha	2	0				chr
cno_219	cno_cno_cwl_Utter.mp3	kané:ɂisdí	2	0				chr
cno_602	cno_cno_cwl_Sunday.mp3	Ù:nadǒ:dágwà:sgv̋	2	0				chr
see-say-write_183	see-say-write_mp3_0318-Lessons11_to_20-000359275.mp3	Gā.	2	0				chr
walc-1_906	walc-1_mp3_1096-Chapter_8_8.5_8.5.37-000000355.mp3	Sihgwa Hawi:ya	2	0				chr
cno_303	cno_cno_cwl_Finger.mp3	gá:ye:saɂdv̋	2	0				chr
walc-1_440	walc-1_mp3_0491-Chapter_5_5.4_5.4_Put_on_Pants_Remote_Past-000003405.mp3	Jasu:lâ:nv̌:ɂi	2	0				chr
walc-1_231	walc-1_mp3_0250-Chapter_4_4.1_4.1.20-000000000.mp3	táɂlsgǒ:hi	2	0				chr
wwacc_39	wwacc_mp3_0046-WWConvoCherokee-04-000023785.mp3	U:do:hiyű Uwo:dű:hi i:ga i:gi.	2	0				chr
walc-1_345	walc-1_mp3_0366-Chapter_4_4.7_4.7.10-000000000.mp3	I:ga	2	0				chr
see-say-write_30	see-say-write_mp3_0060-Lessons01_to_10-000134845.mp3	Sā.	2	0				chr
cno_344	cno_cno_cwl_Tame.mp3	u:da̋nhti	2	0				chr
michael-conrad2_10	michael-conrad2_mp3_0011-01-core-sounds-02-095475.mp3	V̄. Chē. Hlū. Hnō. Tē. Gwū. Hī.	2	0				chr
walc-1_631	walc-1_mp3_0755-Chapter_6_6.7_6.7.3-000000000.mp3	Ni!	2	0				chr
cno_648	cno_cno_cwl_Wing.mp3	go:hyadv	2	0				chr
walc-1_812	walc-1_mp3_0985-Chapter_8_8.1_8.1.15-000024165.mp3	Gadawó:ɂohna, de:ganìwǒ:jā. Deganiwoɂohnahno i:ga e̋:hi.	2	0				chr
walc-1_297	walc-1_mp3_0317-Chapter_4_4.4_4.4.10-000000000.mp3	Hila̋ Ju:gv:wahldóhdi?	2	0				chr
walc-1_196	walc-1_mp3_0214-Chapter_3_3.5_3.5.1-000026665.mp3	Jalagi degadè:lohgwáɂa alesgwu dijalagi degadè:lohgwáɂa digigo:lǐ:yê:di̋	2	0				chr
see-say-write_88	see-say-write_mp3_0151-Lessons01_to_10-000315565.mp3	Lō.	2	0				chr
durbin-feeling-tones_100	durbin-feeling-tones_mp3_0146-df-tones_enhanced-452635.mp3	janǒ:hlv́ɂi	2	0				chr
walc-1_701	walc-1_mp3_0837-Chapter_7_7.2_7.2.10-000000000.mp3	Udliyvɂi	2	0				chr
cno_742	cno_cno_cwl_Wasp.mp3	kanajì:sdě:ji	2	0				chr
see-say-write_232	see-say-write_mp3_0414-Lessons21_to_30-000199605.mp3	Ha:wiya.	2	0				chr
cno_192	cno_cno_cwl_Coffee.mp3	kǎ:hwi	2	0				chr
cno_174	cno_cno_cwl_Confer.mp3	a:hlinohéhdi	2	0				chr
see-say-write_284	see-say-write_mp3_0526-Lessons31_to_40-000166935.mp3	Gē. Tī. Yū. Dlō. Mā.	2	0				chr
cno_720	cno_cno_cwl_Track.mp3	ganv:hnv̋:ɂi	2	0				chr
walc-1_121	walc-1_mp3_0134-Chapter_3_3.1_3.1.1-000000000.mp3	Gadò hà:dǐ:sgó hiɂa?	2	0				chr
walc-1_580	walc-1_mp3_0700-Chapter_6_6.5_6.5.5-000000135.mp3	hno	2	0				chr
michael-conrad_71	michael-conrad_mp3_0124-070-ina-000000.mp3	i̋:na.	2	0				chr
cno_669	cno_cno_cwl_Standing.mp3	à:ni:dô:naɂv̌	2	0				chr
cno_128	cno_cno_cwl_Wide.mp3	ayaté:na	2	0				chr
cno_340	cno_cno_cwl_Room.mp3	kanv́:su:lv̋	2	0				chr
walc-1_372	walc-1_mp3_0394-Chapter_4_4.9_4.9.5-000002815.mp3	Ahyv:dladi:sgó:ɂi	2	0				chr
walc-1_857	walc-1_mp3_1039-Chapter_8_8.4_8.4.1-000000000.mp3	Jayó:sihaju?	2	0				chr
see-say-write_125	see-say-write_mp3_0223-Lessons11_to_20-000145055.mp3	u:gì:sdi ù:du:lí u:sdi̋.	2	0				chr
cno_307	cno_cno_cwl_Flag.mp3	ga:dati	2	0				chr
cno_638	cno_cno_cwl_Sin.mp3	asgahni	2	0				chr
cno_383	cno_cno_cwl_Heathen.mp3	ané:hyahtahi	2	0				chr
walc-1_175	walc-1_mp3_0192-Chapter_3_3.4_3.4.17-000000345.mp3	Hilâ:yv̋ wigvwahtv:hǐ:dâ:sdi jadu:líɂa?	2	0				chr
walc-1_941	walc-1_mp3_1141-Chapter_8_8.6_8.6.8-000000000.mp3	Gadō u:sdi	2	0				chr
michael-conrad2_46	michael-conrad2_mp3_0048-02-ced-flat-short-257585.mp3	Hisvhna. Hohlgi. Ale. Hitalaga. Adanhdo.	2	0				chr
cno_177	cno_cno_cwl_Young.mp3	ayo:hli	2	0				chr
cno_426	cno_cno_cwl_Jumped.mp3	dùhltadǐ:nv̂:sv̌	2	0				chr
see-say-write_240	see-say-write_mp3_0428-Lessons21_to_30-000234345.mp3	Jí:sgwa.	2	0				chr
walc-1_450	walc-1_mp3_0501-Chapter_5_5.5_5.5.15-000000000.mp3	Ganv̀:sge̋:ni	2	0				chr
walc-1_348	walc-1_mp3_0369-Chapter_4_4.7_4.7.4-000000000.mp3	Sv:hi	2	0				chr
see-say-write_46	see-say-write_mp3_0088-Lessons01_to_10-000194355.mp3	Dā.	2	0				chr
cno_184	cno_cno_cwl_City.mp3	ga:dú:hv̋:ɂi	2	0				chr
see-say-write_447	see-say-write_mp3_0939-Lessons61_to_70-000381065.mp3	Gv̄. Gō. Tē. Tā. Hē. Hū. Dē. Sō. Jū. Gwī.	2	0				chr
walc-1_632	walc-1_mp3_0756-Chapter_6_6.7_6.7.4-000000000.mp3	Ayo!	2	0				chr
walc-1_328	walc-1_mp3_0349-Chapter_4_4.5_4.5.2-000000000.mp3	Gasò:gwalv Ganv:hi̋:da	2	0				chr
see-say-write_55	see-say-write_mp3_0102-Lessons01_to_10-000219935.mp3	Iná:ɂi.	2	0				chr
see-say-write_126	see-say-write_mp3_0225-Lessons11_to_20-000151945.mp3	Salǒ:li ù:du:lí na gi:hli.	2	0				chr
wwacc_4	wwacc_mp3_0008-WWConvoCherokee-02-000042115.mp3	diga:dú:hv̋ dayé:si ge:líɂa.	2	0				chr
see-say-write_347	see-say-write_mp3_0664-Lessons41_to_50-000148525.mp3	Nū. Kā. Sē. Lū. Dv̄.	2	0				chr
see-say-write_489	see-say-write_mp3_1049-Lessons71_to_84-000314205.mp3	E:li̋:gwus dida:náɂnv̋ yiwvhé:da?	2	0				chr
cno_489	cno_cno_cwl_Minute.mp3	iyátahwò:stanv̋	2	0				chr
walc-1_456	walc-1_mp3_0508-Chapter_5_5.5_5.5.21-000000000.mp3	Aye:lv̋	2	0				chr
see-say-write_485	see-say-write_mp3_1038-Lessons71_to_84-000277455.mp3	Wǔ:tanv̋ gahljǒ:de ù:su:yé:sv̌.	2	0				chr
walc-1_43	walc-1_mp3_0052-Chapter_1_1.2_Set_B_17_You_two_want-000000505.mp3	Sdadu:líha	2	0				chr
walc-1_878	walc-1_mp3_1063-Chapter_8_8.4_8.4.7-000000000.mp3	Yv:gi	2	0				chr
durbin-feeling-tones_93	durbin-feeling-tones_mp3_0138-df-tones_enhanced-419135.mp3	sdi:hyǒ:híha	2	0				chr
walc-1_872	walc-1_mp3_1056-Chapter_8_8.4_8.4.24-000000295.mp3	E:li̋:gwudv.	2	0				chr
walc-1_759	walc-1_mp3_0898-Chapter_7_7.8_7.8.14-000002935.mp3	Ò:sdihíɂlǐ:dô:ha	2	0				chr
walc-1_469	walc-1_mp3_0523-Chapter_5_5.5_5.5.30-000000475.mp3	Digaɂle̋:ni. Tiɂle̋:ni. Dijiɂle̋:ni.	2	0				chr
cno_118	cno_cno_cwl_Brake.mp3	ganv̀:hlǒ:sdi	2	0				chr
walc-1_233	walc-1_mp3_0252-Chapter_4_4.1_4.1.22-000000000.mp3	táɂlsgǒ:hi Táɂli	2	0				chr
cno_281	cno_cno_cwl_Everlasting.mp3	ǐ:gó:hi̋:da	2	0				chr
walc-1_804	walc-1_mp3_0976-Chapter_8_8.1_8.1.1-000000605.mp3	Gadi:dí:ɂa	2	0				chr
walc-1_839	walc-1_mp3_1013-Chapter_8_8.2_8.2.9-000003575.mp3	dà:niwó:ni:sgó gǎ:tí:yő:ɂi.	2	0				chr
walc-1_541	walc-1_mp3_0636-Chapter_6_6.2_6.2.11-000000000.mp3	Adě:la dalǒ:níge̋	2	0				chr
walc-1_960	walc-1_mp3_1161-Chapter_8_8.7_8.7.10-000000000.mp3	U:gǎ:nawa	2	0				chr
walc-1_215	walc-1_mp3_0234-Chapter_3_3.6_3.6.6-000000000.mp3	Gawó:ni:sgí Táɂli: Liwi Dà:gwadó nihina?	2	0				chr
see-say-write_353	see-say-write_mp3_0682-Lessons41_to_50-000197445.mp3	Hi:yo:lì:gis na asgaya?	2	0				chr
see-say-write_253	see-say-write_mp3_0458-Lessons21_to_30-000312365.mp3	Ahyv:dagwalò:sgi.	2	0				chr
walc-1_884	walc-1_mp3_1069-Chapter_8_8.5_8.5.12-000000325.mp3	Ga̋:du	2	0				chr
cno_366	cno_cno_cwl_Grows.mp3	à:tvsga	2	0				chr
walc-1_142	walc-1_mp3_0157-Chapter_3_3.2_3.2.2-000002105.mp3	O:síju? O:síju nijadvhnadé:ga?	2	0				chr
cno_556	cno_cno_cwl_Popcorn.mp3	anhtasgì:sgi	2	0				chr
walc-1_564	walc-1_mp3_0683-Chapter_6_6.4_6.4.2-000005465.mp3	Gv:no:sasgó	2	0				chr
wwacc_130	wwacc_mp3_0179-WWConvoCherokee-10-000094815.mp3	tsgwi̋:sdi uhlv́gv:gi Usv̋:ɂi ji:gè:sv̌:gi,	2	0				chr
walc-1_71	walc-1_mp3_0084-Chapter_2_2.3_2.3_Listen_Present-000000000.mp3	Hatv:dâ:sdiha. Ì:jatv:dâ:sdiha. Sdatv:dâ:sdiha.	2	0				chr
walc-1_891	walc-1_mp3_1076-Chapter_8_8.5_8.5.19-000000175.mp3	U:galǒ:ga à:ganv̋:hi	2	0				chr
cno_203	cno_cno_cwl_Maize.mp3	sě:lu	2	0				chr
see-say-write_297	see-say-write_mp3_0557-Lessons31_to_40-000261425.mp3	wě:sa.	2	0				chr
walc-1_380	walc-1_mp3_0403-Chapter_5_5.1_5.1.14-000000000.mp3	Di:da:nǐ:yi̋:sgi	2	0				chr
